Title,Time,Stock
100 startups participate in Maxis' Market Access Day | The Edge Markets,2019-12-12T23:50:12+08:00,maxis 
"Binacom, D&O, Ewein, GSB, KeyAsic, KPS, Parkson | The Edge Markets",2018-06-05T13:05:34+08:00,parkson 
"Binacom, D&O, Ewein, GSB, KeyAsic, KPS, Parkson | The Edge Markets",2018-06-05T13:05:34+08:00,gsb 
"Binacom, D&O, Ewein, GSB, KeyAsic, KPS, Parkson | The Edge Markets",2018-06-05T13:05:34+08:00,ewein 
"Bintai Kinden active, jumps 15.38% on landing RM50.48m contract from Tenaga | The Edge Markets",2018-07-16T09:30:42+08:00,bintai 
Bintai Kinden attracts buying interest after announcement on JV project | The Edge Markets,2017-10-20T11:49:28+08:00,bintai 
Bintai Kinden bags RM11m job to develop air traffic system | The Edge Markets,2017-10-17T10:04:17+08:00,bintai 
Bintai Kinden bags RM11m job to develop air traffic system | The Edge Markets,2017-10-16T18:04:36+08:00,bintai 
Bintai Kinden bags RM13.3m subcontract for MRT2 works | The Edge Markets,2018-08-09T19:23:30+08:00,bintai 
Bintai Kinden bags RM1.6m job from TNB | The Edge Markets,2018-08-24T20:04:48+08:00,bintai 
Bintai Kinden bags RM18.54m job from TNB | The Edge Markets,2017-10-30T18:05:41+08:00,bintai 
Bintai Kinden bags RM50.48m contract from TNB | The Edge Markets,2018-07-13T19:31:36+08:00,bintai 
Bintai Kinden eyes data centre M&E projects | The Edge Markets,2017-09-07T14:04:38+08:00,bintai 
"Bintai Kinden eyes mechanical, electrical jobs in data centre segment | The Edge Markets",2017-09-08T09:48:23+08:00,bintai 
Bintai Kinden jumps 12.90% on being appointed MRT2 subcontractor | The Edge Markets,2018-08-10T09:29:29+08:00,bintai 
Bintai Kinden: Kenyalang ceases to be major shareholder  | The Edge Markets,2017-08-03T15:12:09+08:00,bintai 
"Bintai Kinden, Mitrajaya, Trive Property, Hubline, PUC, Vivocom, Grand-Flo, Mah Sing, CIMB, Bina Darulaman and Palette Multimedia | The Edge Markets",2017-10-19T23:28:46+08:00,puc 
"Bintai Kinden, Mitrajaya, Trive Property, Hubline, PUC, Vivocom, Grand-Flo, Mah Sing, CIMB, Bina Darulaman and Palette Multimedia | The Edge Markets",2017-10-19T23:28:46+08:00,granflo 
"Bintai Kinden, Mitrajaya, Trive Property, Hubline, PUC, Vivocom, Grand-Flo, Mah Sing, CIMB, Bina Darulaman and Palette Multimedia | The Edge Markets",2017-10-19T23:28:46+08:00,trive 
"Bintai Kinden, Mitrajaya, Trive Property, Hubline, PUC, Vivocom, Grand-Flo, Mah Sing, CIMB, Bina Darulaman and Palette Multimedia | The Edge Markets",2017-10-19T23:28:46+08:00,cimb 
"Bintai Kinden, Mitrajaya, Trive Property, Hubline, PUC, Vivocom, Grand-Flo, Mah Sing, CIMB, Bina Darulaman and Palette Multimedia | The Edge Markets",2017-10-19T23:28:46+08:00,bdb 
"Bintai Kinden, Mitrajaya, Trive Property, Hubline, PUC, Vivocom, Grand-Flo, Mah Sing, CIMB, Bina Darulaman and Palette Multimedia | The Edge Markets",2017-10-19T23:28:46+08:00,bintai 
"Bintai Kinden, Mitrajaya, Trive Property, Hubline, PUC, Vivocom, Grand-Flo, Mah Sing, CIMB, Bina Darulaman and Palette Multimedia | The Edge Markets",2017-10-19T23:28:46+08:00,hubline 
"Bintai Kinden, Mitrajaya, Trive Property, Hubline, PUC, Vivocom, Grand-Flo, Mah Sing, CIMB, Bina Darulaman and Palette Multimedia | The Edge Markets",2017-10-19T23:28:46+08:00,mahsing 
"Bintai Kinden, Mitrajaya, Trive Property, Hubline, PUC, Vivocom, Grand-Flo, Mah Sing, CIMB, Bina Darulaman and Palette Multimedia | The Edge Markets",2017-10-19T23:28:46+08:00,mitra 
Bintai Kinden nets RM31.5mil as it cuts stake in Singapore firm | The Edge Markets,2017-08-30T23:55:26+08:00,bintai 
Bintai Kinden partners with Vista Springs to jointly develop Melaka land | The Edge Markets,2017-10-20T10:13:48+08:00,bintai 
Bintai Kinden partners Vista Springs to jointly develop Melaka land | The Edge Markets,2017-10-19T20:54:46+08:00,bintai 
"Bintulu Port 1Q net profit falls 38.3% to RM31.20m, declares 4 sen dividend | The Edge Markets",2018-05-25T13:24:59+08:00,biport 
"Bintulu Port 3Q net profit down 5% on higher opex, plans 5 sen dividend | The Edge Markets",2017-11-27T14:20:03+08:00,biport 
"Bintulu Port 4Q net profit rises marginally, declares 10 sen dividend | The Edge Markets",2018-02-22T23:35:12+08:00,biport 
Bintulu Port expects container volume to hit another record high in 2018 | The Edge Markets,2018-04-30T18:53:18+08:00,biport 
Bintulu Port to offer marine services to support Petronas’ LNG ops in Sarawak | The Edge Markets,2017-11-23T10:59:46+08:00,biport 
Bintulu Port posts lower net profit despite higher revenue | The Edge Markets,2017-08-24T19:00:53+08:00,biport 
Bio Osmo up 40% on proposed hotel buy from major shareholder | The Edge Markets,2018-04-13T13:53:28+08:00,bioosmo 
Bio Osmo aims to return to the black via hotel segment | The Edge Markets,2017-08-09T16:00:00+08:00,bioosmo 
Bio Osmo's largest shareholder triggers MGO | The Edge Markets,2018-04-12T23:58:35+08:00,bioosmo 
Bio Osmo sees improvements as it expands hospitality operations and exits water business | The Edge Markets,2018-05-02T16:00:00+08:00,bioosmo 
"Bioalpha up on 1H net profit jump, dividend | The Edge Markets",2018-08-24T11:37:59+08:00,biohldg 
Bioalpha confident of another record year | The Edge Markets,2018-08-06T09:10:52+08:00,biohldg 
"Bioalpha, Engtex, Handal, Eden | The Edge Markets",2018-07-30T13:27:05+08:00,biohldg 
"Bioalpha, Engtex, Handal, Eden | The Edge Markets",2018-07-30T13:27:05+08:00,engtex 
"Bioalpha eyes to produce 2,000 tonnes of herbs from new herbal park in Terengganu | The Edge Markets",2018-07-22T20:22:19+08:00,biohldg 
"Bioalpha, Karyon, Taliworks, Minho, Notion VTec, Redtone, SHL | The Edge Markets",2018-08-24T13:26:54+08:00,redtone 
"Bioalpha, Karyon, Taliworks, Minho, Notion VTec, Redtone, SHL | The Edge Markets",2018-08-24T13:26:54+08:00,karyon 
"Bioalpha, Karyon, Taliworks, Minho, Notion VTec, Redtone, SHL | The Edge Markets",2018-08-24T13:26:54+08:00,notion 
"Bioalpha, Karyon, Taliworks, Minho, Notion VTec, Redtone, SHL | The Edge Markets",2018-08-24T13:26:54+08:00,biohldg 
"Bioalpha, Karyon, Taliworks, Minho, Notion VTec, Redtone, SHL | The Edge Markets",2018-08-24T13:26:54+08:00,minho 
"Bioalpha, Karyon, Taliworks, Minho, Notion VTec, Redtone, SHL | The Edge Markets",2018-08-24T13:26:54+08:00,taliwrk 
"Bioalpha optimistic on double digit export growth moving forward, says MD | The Edge Markets",2017-12-14T15:40:01+08:00,biohldg 
Bioalpha partners police cooperative to market pharmaceutical products | The Edge Markets,2017-09-27T20:20:02+08:00,biohldg 
Bioalpha rises 6% in active trade on positive technicals | The Edge Markets,2017-08-14T09:19:54+08:00,biohldg 
Bioalpha sets up R&D centre in Hong Kong | The Edge Markets,2017-10-04T21:02:55+08:00,biohldg 
"Bison jumps 4.54% on 3Q earnings, upgrade by CIMB Research | The Edge Markets",2017-09-26T09:20:30+08:00,cimb 
"BJAssets, Deleum, Encorp, Handal, Ivory Prop, Opcom, PJBumi, Plenitude | The Edge Markets",2018-05-14T13:31:58+08:00,opcom 
"BJAssets, Deleum, Encorp, Handal, Ivory Prop, Opcom, PJBumi, Plenitude | The Edge Markets",2018-05-14T13:31:58+08:00,plenitu 
"BJAssets, Deleum, Encorp, Handal, Ivory Prop, Opcom, PJBumi, Plenitude | The Edge Markets",2018-05-14T13:31:58+08:00,deleum 
"BJAssets, Deleum, Encorp, Handal, Ivory Prop, Opcom, PJBumi, Plenitude | The Edge Markets",2018-05-14T13:31:58+08:00,encorp 
"BJAssets, Deleum, Encorp, Handal, Ivory Prop, Opcom, PJBumi, Plenitude | The Edge Markets",2018-05-14T13:31:58+08:00,pjbumi 
"BJCorp, BPlant, Daibochi, DGB, IGB Corp, JCBNext | The Edge Markets",2017-11-22T13:18:53+08:00,jcbnext 
"BJCorp, BPlant, Daibochi, DGB, IGB Corp, JCBNext | The Edge Markets",2017-11-22T13:18:53+08:00,igbb 
"BJCorp, BPlant, Daibochi, DGB, IGB Corp, JCBNext | The Edge Markets",2017-11-22T13:18:53+08:00,daiboci 
"BJCorp, CCM, CnouHua, Omesti, Triplc, Straits | The Edge Markets",2017-11-15T13:10:12+08:00,triplc 
"BJCorp, CCM, CnouHua, Omesti, Triplc, Straits | The Edge Markets",2017-11-15T13:10:12+08:00,omesti 
"BJSports, G Neptune, LeeSK, MWE, NTPM, PMB Tech | The Edge Markets",2018-05-18T13:08:17+08:00,gnb 
"BJSports, G Neptune, LeeSK, MWE, NTPM, PMB Tech | The Edge Markets",2018-05-18T13:08:17+08:00,mwe 
"BJSports, G Neptune, LeeSK, MWE, NTPM, PMB Tech | The Edge Markets",2018-05-18T13:08:17+08:00,ntpm 
"BLand, Kimlun, UEM Sunrise, Poh Huat, Salcon, Westports, DNeX, Goh Ban Huat, Hovid, Green Ocean, Yee Lee and Tasco | The Edge Markets",2017-12-20T23:41:40+08:00,gocean 
"BLand, Kimlun, UEM Sunrise, Poh Huat, Salcon, Westports, DNeX, Goh Ban Huat, Hovid, Green Ocean, Yee Lee and Tasco | The Edge Markets",2017-12-20T23:41:40+08:00,tasco 
"BLand, Kimlun, UEM Sunrise, Poh Huat, Salcon, Westports, DNeX, Goh Ban Huat, Hovid, Green Ocean, Yee Lee and Tasco | The Edge Markets",2017-12-20T23:41:40+08:00,uems 
"BLand, Kimlun, UEM Sunrise, Poh Huat, Salcon, Westports, DNeX, Goh Ban Huat, Hovid, Green Ocean, Yee Lee and Tasco | The Edge Markets",2017-12-20T23:41:40+08:00,kimlun 
"BLand, Kimlun, UEM Sunrise, Poh Huat, Salcon, Westports, DNeX, Goh Ban Huat, Hovid, Green Ocean, Yee Lee and Tasco | The Edge Markets",2017-12-20T23:41:40+08:00,wprts 
"BLand, Kimlun, UEM Sunrise, Poh Huat, Salcon, Westports, DNeX, Goh Ban Huat, Hovid, Green Ocean, Yee Lee and Tasco | The Edge Markets",2017-12-20T23:41:40+08:00,yeelee 
"BLand, Kimlun, UEM Sunrise, Poh Huat, Salcon, Westports, DNeX, Goh Ban Huat, Hovid, Green Ocean, Yee Lee and Tasco | The Edge Markets",2017-12-20T23:41:40+08:00,hovid 
"BLand, Kimlun, UEM Sunrise, Poh Huat, Salcon, Westports, DNeX, Goh Ban Huat, Hovid, Green Ocean, Yee Lee and Tasco | The Edge Markets",2017-12-20T23:41:40+08:00,salcon 
Blue-chip play emerges on better earnings expectations | The Edge Markets,2018-02-21T10:39:33+08:00,cihldg 
BNM asks CIMB to appoint independent firm to find root cause of magnetic tape loss | The Edge Markets,2017-11-17T16:21:42+08:00,cimb 
Boardroom changes at Bonia | The Edge Markets,2018-08-28T20:37:38+08:00,bonia 
Boilermech 3Q net profit down 22.5% on lower revenue | The Edge Markets,2018-02-13T22:43:52+08:00,boilerm 
Boilermech nine-month net profit below expectations | The Edge Markets,2018-02-15T10:15:35+08:00,boilerm 
Boilermech's orderbook strengthens with CPO rebound | The Edge Markets,2017-08-23T14:15:29+08:00,boilerm 
Boilermech’s revenues from unconventional markets seen to increase | The Edge Markets,2017-10-19T10:29:54+08:00,boilerm 
Bonanza returns for AirAsia co-founders | The Edge Markets,2018-03-02T09:04:58+08:00,airasia 
Bonia 4Q net profit doubles on profit margin improvement | The Edge Markets,2017-08-30T21:20:22+08:00,bonia 
Bonia disposes of property investment unit for RM15m | The Edge Markets,2018-05-08T21:19:19+08:00,bonia 
Bonia earnings fall 84% in 1Q as revenue sees double-digit decline | The Edge Markets,2017-11-29T15:32:13+08:00,bonia 
"Bonia earnings to gradually pick up, says CIMB Research | The Edge Markets",2018-07-04T08:17:46+08:00,cimb 
"Bonia earnings to gradually pick up, says CIMB Research | The Edge Markets",2018-07-04T08:17:46+08:00,bonia 
"Bonia, Eduspec, Benalec, K-Star Sports, UEM Edgenta, PPB and Asia Knight | The Edge Markets",2018-05-08T22:15:06+08:00,eduspec 
"Bonia, Eduspec, Benalec, K-Star Sports, UEM Edgenta, PPB and Asia Knight | The Edge Markets",2018-05-08T22:15:06+08:00,edgenta 
"Bonia, Eduspec, Benalec, K-Star Sports, UEM Edgenta, PPB and Asia Knight | The Edge Markets",2018-05-08T22:15:06+08:00,ppb 
"Bonia, Eduspec, Benalec, K-Star Sports, UEM Edgenta, PPB and Asia Knight | The Edge Markets",2018-05-08T22:15:06+08:00,benalec 
"Bonia, Eduspec, Benalec, K-Star Sports, UEM Edgenta, PPB and Asia Knight | The Edge Markets",2018-05-08T22:15:06+08:00,bonia 
"Bonia, Eduspec, Benalec, K-Star Sports, UEM Edgenta, PPB and Asia Knight | The Edge Markets",2018-05-08T22:15:06+08:00,aknight 
Bonia falls 4.67% on weak 1Q earnings | The Edge Markets,2017-11-30T12:17:24+08:00,bonia 
"Bonia proposes demerger, LEAP listing for its Carlo Rino business | The Edge Markets",2018-02-07T19:17:50+08:00,bonia 
Bonia rises 3.54% on firmer 4Q earnings | The Edge Markets,2017-09-05T09:54:38+08:00,bonia 
Bonia sees high single-digit fall in 1Q top line | The Edge Markets,2017-11-29T08:52:53+08:00,bonia 
Bonia starting to look attractive | The Edge Markets,2017-09-27T15:00:00+08:00,bonia 
"Bonia taking a breather, says AllianceDBS Research | The Edge Markets",2017-10-06T06:06:38+08:00,bonia 
Bonia’s 2Q net profit grows 8% despite lower sales | The Edge Markets,2018-02-27T19:25:15+08:00,bonia 
Book voucher distribution change seen to impact Sasbadi profit | The Edge Markets,2018-04-12T10:26:30+08:00,sasbadi 
"Boon Koon active, gains 2.91% after surge in 1Q earnings | The Edge Markets",2017-08-23T09:59:47+08:00,bkoon 
Boon Koon sees 3.37% stake traded off-market | The Edge Markets,2018-07-16T22:42:23+08:00,bkoon 
Boon Koon stays focused on property ambitions | The Edge Markets,2018-07-30T08:45:01+08:00,bkoon 
Boon Koon’s 8.74% stake traded off-market | The Edge Markets,2017-12-12T10:34:00+08:00,bkoon 
Boon Koon's net profit surges almost tenfold in 1QFY18 | The Edge Markets,2017-08-22T19:20:03+08:00,bkoon 
Boon Koon's rebuilt commercial vehicle biz on track to meet RM3m PBT target | The Edge Markets,2017-08-22T13:50:10+08:00,bkoon 
Borneo Aqua Harvest up 1.47% on commissioning gold plant | The Edge Markets,2018-08-02T09:24:02+08:00,bahvest 
Borneo Aqua Harvest up 2.54% on bonus issue plan | The Edge Markets,2018-09-05T09:34:41+08:00,bahvest 
Borneo Aqua Harvest proposes 1-for-1 bonus issue | The Edge Markets,2018-09-04T18:55:43+08:00,bahvest 
"Borneo Aqua, Jadi, Kia Lim, Perisai, Sumatec, Komarkcorp | The Edge Markets",2018-01-17T13:18:22+08:00,kialim 
"Borneo Aqua, Jadi, Kia Lim, Perisai, Sumatec, Komarkcorp | The Edge Markets",2018-01-17T13:18:22+08:00,komark 
"Borneo Aqua, Perisai, Euro, Karambunai, Kwantas, YKGI | The Edge Markets",2018-02-28T13:20:51+08:00,kwantas 
"Borneo Aqua, Perisai, Euro, Karambunai, Kwantas, YKGI | The Edge Markets",2018-02-28T13:20:51+08:00,ykgi 
"Borneo Aqua, Perisai, Euro, Karambunai, Kwantas, YKGI | The Edge Markets",2018-02-28T13:20:51+08:00,euro 
"Borneo Oil 2Q net profit slightly down, revenue dips 98% | The Edge Markets",2017-09-29T19:23:57+08:00,bornoil 
Borneo Oil acquires 30-year sublease quarry land for RM47m | The Edge Markets,2018-02-13T19:21:10+08:00,bornoil 
Borneo Oil exits Lipis mining firm for RM10 million | The Edge Markets,2018-06-27T20:54:25+08:00,bornoil 
Both AirAsia’s special dividend streams seen to be paid by 1Q19 | The Edge Markets,2018-09-04T10:30:54+08:00,airasia 
Both chairman and deputy of Nexgram quit | The Edge Markets,2017-11-06T19:10:04+08:00,nexgram 
Both IGB REIT assets expected to continue to perform well | The Edge Markets,2018-07-17T10:34:37+08:00,igbreit 
Both IGB REIT assets expected to continue to perform well | The Edge Markets,2018-07-17T10:34:37+08:00,igbb 
"Boustead 3Q earnings surge 610% to RM312.4m, declares 3 sen dividend | The Edge Markets",2017-11-30T13:35:49+08:00,bstead 
Boustead acquires Asia-focused healthcare business for S$19 mil | The Edge Markets,2018-05-24T21:56:07+08:00,bstead 
Boustead buys land from LTAT for RM143.5m to develop condo project | The Edge Markets,2017-12-22T19:30:22+08:00,bstead 
Boustead Heavy Industries targets 10% net profit growth for 2018 | The Edge Markets,2018-04-11T20:26:14+08:00,bstead 
Boustead Heavy Industries targets 10% net profit growth for 2018 | The Edge Markets,2018-04-11T20:26:14+08:00,bhic 
"Boustead Holdings 2Q net profit slumps 74%, pays 3 sen dividend | The Edge Markets",2017-08-30T19:57:59+08:00,bstead 
"Boustead Holdings 4Q net profit down 28.7% to RM86.1m, declares 2.5 sen dividend | The Edge Markets",2018-02-28T13:28:35+08:00,bstead 
Boustead Holdings 4Q net profit at RM86m vs RM121m a year earlier | The Edge Markets,2018-02-28T12:53:39+08:00,bstead 
Boustead Holdings 4Q profit falls 29% | The Edge Markets,2018-03-01T10:23:53+08:00,bstead 
Boustead Holdings bags RM44.77m contract to maintain navy's vessel | The Edge Markets,2018-04-11T10:16:50+08:00,bstead 
Boustead Holdings bags RM44.77m job to maintain Navy's vessel | The Edge Markets,2018-04-10T18:47:42+08:00,bstead 
Boustead Holdings issues Islamic notes worth RM500m | The Edge Markets,2017-09-12T18:45:42+08:00,bstead 
Boustead Holdings sees 20% profit growth in FY18 | The Edge Markets,2018-04-12T18:47:50+08:00,bstead 
"Boustead Holdings slips into the red in 2Q, declares one sen dividend | The Edge Markets",2018-08-29T14:33:11+08:00,bstead 
Boustead issues Islamic notes worth RM500m | The Edge Markets,2017-09-13T10:19:24+08:00,bstead 
Boustead issues RM500m Islamic notes under sukuk programme | The Edge Markets,2017-09-29T10:21:37+08:00,bstead 
Boustead issues RM500m Islamic notes | The Edge Markets,2017-09-28T18:51:03+08:00,bstead 
"Boustead Plantations' 1Q net profit slumps 82% to RM5.26m, declares 2.50 sen dividend  | The Edge Markets",2018-05-23T14:32:18+08:00,bstead 
"Boustead Plantations' 1Q net profit slumps 82% to RM5.26m, declares 2.50 sen dividend  | The Edge Markets",2018-05-23T14:32:18+08:00,bplant 
Boustead Plantations 2Q net loss at RM22m | The Edge Markets,2018-08-23T15:07:51+08:00,bstead 
Boustead Plantations 2Q net loss at RM22m | The Edge Markets,2018-08-23T15:07:51+08:00,bplant 
"Boustead Plantations up 3.47% on solid 3Q earnings, dividend | The Edge Markets",2017-11-22T09:22:23+08:00,bstead 
"Boustead Plantations up 3.47% on solid 3Q earnings, dividend | The Edge Markets",2017-11-22T09:22:23+08:00,bplant 
"Boustead Plantations 3Q earnings surge to RM562.42m on disposal gain, declares 10 sen dividend | The Edge Markets",2017-11-21T14:02:50+08:00,bstead 
"Boustead Plantations 3Q earnings surge to RM562.42m on disposal gain, declares 10 sen dividend | The Edge Markets",2017-11-21T14:02:50+08:00,bplant 
Boustead Plantations 3Q profit up | The Edge Markets,2017-11-22T10:55:18+08:00,bstead 
Boustead Plantations 3Q profit up | The Edge Markets,2017-11-22T10:55:18+08:00,bplant 
